zone_id,district,latitude,longitude,population_density,hospital_count,industry_count,school_count,atm_count,outage_duration_hours,outage_hour,is_peak_hour,load_demand_kw,historical_outages,equipment_age_years,transformer_capacity_kva,weather_condition,weather_encoded,risk_level,impact_score
KODAMBAKKAM_Z157,Kodambakkam,13.050504934447277,80.22847065415283,6064,3,6,3,17,0.5,21,1,12128.01,3,15.763233461555188,1000,Clear,0.0,Critical,98.93
VELACHERY_Z158,Velachery,12.968590753086044,80.22168957526857,5913,3,10,7,12,1.0,5,0,6740.3,4,7.63147962992531,100,Clear,0.0,Critical,80.55
VELACHERY_Z159,Velachery,12.975218204716418,80.23956069628471,6178,2,5,3,11,1.0,5,0,6563.28,2,27.50207957541202,1600,Clear,0.0,Critical,89.48
T_NAGAR_Z160,T Nagar,13.03956510852663,80.25389431892238,10248,3,4,5,16,1.0,16,0,9969.62,3,18.84278713395028,250,Clear,0.0,Critical,96.77
NUNGAMBAKKAM_Z161,Nungambakkam,13.051147425884704,80.25557259895186,5761,3,4,6,13,1.0,10,1,9343.58,3,16.101093730055073,250,Clear,0.0,Critical,99.88
VELACHERY_Z162,Velachery,12.990212590485957,80.22593623832638,6784,2,2,5,8,1.0,4,0,7105.71,2,29.100721179137842,1600,Clear,0.0,Critical,89.17
SAIDAPET_Z163,Saidapet,13.002519262531594,80.23293440154508,6510,1,0,4,10,6.0,11,1,11383.17,3,23.865530539964794,250,Clear,0.0,Medium,51.25
TRIPLICANE_Z164,Triplicane,13.051948948546213,80.26776978787444,8703,1,2,2,18,6.0,13,0,13030.88,2,19.7851689855622,1600,Clear,0.0,Medium,41.19
T_NAGAR_Z165,T Nagar,13.021926713943229,80.23970793246238,10784,5,2,3,6,2.0,13,0,10887.28,4,26.801208461175193,250,Clear,0.0,Critical,87.17
VELACHERY_Z166,Velachery,12.98717748830718,80.21215039489658,5695,2,8,6,16,24.0,17,0,4831.19,3,23.446737964038252,100,Rain,1.0,Critical,80.11
EGMORE_Z167,Egmore,13.090683641138352,80.2737770654376,8200,3,3,3,3,0.5,22,0,7197.13,1,15.18857577581077,500,Clear,0.0,Critical,96.16
VELACHERY_Z168,Velachery,12.992907521038578,80.20389265901032,7130,3,5,2,9,0.5,1,0,6757.66,2,6.822545884197588,1600,Rain,1.0,Critical,97.27
T_NAGAR_Z169,T Nagar,13.037852240968789,80.22580060364282,8631,8,2,6,8,2.0,0,0,7647.45,2,10.365701831470071,500,Rain,1.0,Critical,97.77
SAIDAPET_Z170,Saidapet,13.021123358031193,80.22107398968159,6479,2,3,4,19,1.0,13,0,5902.61,4,24.38365376007839,250,Clear,0.0,Critical,97.64
KODAMBAKKAM_Z171,Kodambakkam,13.065451123604047,80.23416886210869,7920,1,14,1,18,2.0,17,0,11549.85,2,25.98346230890006,100,Clear,0.0,Medium,41.65
MYLAPORE_Z172,Mylapore,13.051135494882432,80.27496858639724,9642,3,0,3,3,1.0,3,0,11046.55,4,21.8785015287417,100,Rain,1.0,Critical,87.75
ROYAPETTAH_Z173,Royapettah,13.057708475149944,80.27065428366538,5905,3,6,5,12,3.0,0,0,5159.53,1,21.90270578536028,100,Clear,0.0,Critical,95.64
TRIPLICANE_Z174,Triplicane,13.060065968859035,80.25992744049574,9124,2,3,1,4,2.0,17,0,12550.3,2,26.473917135515737,1600,Clear,0.0,Critical,97.01
ADYAR_Z175,Adyar,12.995179762187947,80.26449413928681,6482,2,7,6,2,4.0,22,0,9607.71,2,21.290994011931915,250,Rain,1.0,Critical,81.04
T_NAGAR_Z176,T Nagar,13.049087755225065,80.23282616565204,9088,6,4,4,12,1.0,16,0,9416.46,2,25.88700564355486,1600,Clear,0.0,Critical,80.39
GUINDY_Z177,Guindy,12.991674735960022,80.21714570699675,5386,8,0,4,12,6.0,5,0,4372.7,3,8.287956672909448,1000,Clear,0.0,Critical,95.4
GUINDY_Z178,Guindy,13.018986221494595,80.20540828916482,6759,7,8,1,8,1.0,11,1,14350.83,0,12.495013189130898,1000,Clear,0.0,Critical,93.51
MYLAPORE_Z179,Mylapore,13.035778530054854,80.27490947518851,11030,1,4,6,5,6.0,8,0,16102.77,3,21.791057038650745,1000,Hot,0.5,Medium,55.7
EGMORE_Z180,Egmore,13.09285311606257,80.26267929331202,11214,6,0,1,13,3.0,9,1,22992.66,3,27.66052409786092,1000,Rain,1.0,Critical,98.95
EGMORE_Z181,Egmore,13.066693605640681,80.26989924679697,9592,3,1,2,18,8.0,19,1,15078.44,2,28.948353026419262,500,Rain,1.0,Critical,98.98
TONDIARPET_Z182,Tondiarpet,13.147492408119511,80.26046365639131,4645,1,1,6,11,1.0,2,0,4161.45,1,10.229636635198196,500,Rain,1.0,Medium,59.9
T_NAGAR_Z183,T Nagar,13.042889306430157,80.22977433185636,11563,8,0,4,4,2.0,23,0,10789.15,4,19.839023384469648,250,Hot,0.5,Critical,95.85
GUINDY_Z184,Guindy,13.023015951751185,80.23834806371282,5618,5,4,2,3,4.0,12,0,6716.65,3,16.455866259820844,100,Clear,0.0,Critical,95.43
PORUR_Z185,Porur,13.035755826581438,80.13688412467106,4121,1,11,4,11,4.0,20,1,6008.82,1,26.2010522400371,500,Clear,0.0,Medium,48.06
TRIPLICANE_Z186,Triplicane,13.070085711903104,80.2580177112575,10787,1,2,2,2,0.5,6,0,10710.23,2,27.960660803635218,100,Clear,0.0,Medium,52.44
VELACHERY_Z187,Velachery,12.994697691574991,80.21645292692307,5692,3,1,4,2,1.0,12,0,4697.11,1,25.995404053638275,100,Clear,0.0,Critical,83.5
ADYAR_Z188,Adyar,13.02137081418024,80.24949914975909,7780,1,10,3,4,1.0,18,1,12762.47,1,27.352357563331267,250,Storm,2.0,Critical,95.61
MYLAPORE_Z189,Mylapore,13.032953429332043,80.26180159408584,10675,1,4,1,17,1.0,6,0,15570.01,0,20.901061719499207,500,Clear,0.0,Medium,50.14
GUINDY_Z190,Guindy,13.00307648287268,80.23303514324031,5039,7,3,2,11,4.0,1,0,5500.55,4,8.196670030560439,100,Clear,0.0,Critical,90.45
TAMBARAM_Z191,Tambaram,12.907085376800039,80.1189231265189,4438,0,5,5,4,6.0,21,1,8166.42,3,23.547408173967877,1600,Rain,1.0,Low,35.84
VELACHERY_Z192,Velachery,12.987721069965547,80.21111254424358,5205,1,13,3,16,4.0,6,0,6910.58,2,8.740036238173813,500,Clear,0.0,Medium,40.41
SAIDAPET_Z193,Saidapet,13.011760785871934,80.22380385205263,5976,3,9,6,18,3.0,19,1,10364.39,1,19.002292436084886,100,Clear,0.0,Critical,87.39
GUINDY_Z194,Guindy,13.024016994502787,80.23370025279493,5103,5,5,1,16,3.0,6,0,5281.23,2,6.297382487960272,100,Clear,0.0,Critical,99.57
TRIPLICANE_Z195,Triplicane,13.068561488949916,80.2639532055364,9099,3,4,7,2,1.0,14,0,11761.28,3,24.554281577281156,500,Clear,0.0,Critical,99.41
KODAMBAKKAM_Z196,Kodambakkam,13.050006453125928,80.21469893619984,7972,3,5,1,2,8.0,18,1,15546.45,1,17.056609031304802,1600,Hot,0.5,Critical,99.05
ANNA_NAGAR_Z197,Anna Nagar,13.074069095293199,80.22527364080706,5451,6,6,2,6,0.5,13,0,4436.33,4,21.850497976469818,1000,Clear,0.0,Critical,87.81
TONDIARPET_Z198,Tondiarpet,13.11665710721998,80.26883378158175,4949,0,4,1,15,3.0,23,0,4670.77,2,22.13609708054754,1600,Clear,0.0,Low,15.26
TRIPLICANE_Z199,Triplicane,13.073581981480638,80.26060552708165,10438,3,2,6,19,8.0,8,0,12352.84,1,17.967524859514874,100,Clear,0.0,Critical,99.58
TONDIARPET_Z200,Tondiarpet,13.131219816964235,80.27229261211889,3491,0,0,3,18,1.0,2,0,4478.41,1,11.713343901690184,1000,Clear,0.0,Low,5.76
SAIDAPET_Z201,Saidapet,13.024814386450345,80.20998442411292,6518,2,3,3,10,0.5,11,1,14426.07,1,18.834475403167684,1600,Clear,0.0,Critical,85.02
TRIPLICANE_Z202,Triplicane,13.061341051522101,80.26373480520486,8559,2,0,3,5,1.0,1,0,12137.48,2,8.870715314942997,500,Rain,1.0,High,64.05
ADYAR_Z203,Adyar,13.010203434844376,80.2662455837767,5024,1,11,1,18,1.0,6,0,6189.94,1,28.939525377095432,1000,Rain,1.0,Medium,54.79
MYLAPORE_Z204,Mylapore,13.0224867145589,80.2684997806495,8841,2,2,6,19,0.5,20,1,19857.55,2,15.860082975165245,100,Clear,0.0,Critical,84.58
VELACHERY_Z205,Velachery,12.976875038635042,80.2278270210153,7259,1,7,7,18,4.0,14,0,6199.2,1,11.209406509245005,100,Clear,0.0,Medium,58.22
GUINDY_Z206,Guindy,13.000894433229846,80.217590861217,6337,3,10,2,17,1.0,17,0,5373.28,5,23.572037341698476,500,Clear,0.0,Critical,87.42
ANNA_NAGAR_Z207,Anna Nagar,13.101830664338536,80.21347795639029,5294,3,11,4,2,6.0,8,0,5155.66,0,24.68433362512764,250,Rain,1.0,Critical,94.11
PORUR_Z208,Porur,13.032904053348133,80.1541018205926,3642,1,14,4,19,4.0,21,1,4478.67,2,19.755816478772317,1600,Clear,0.0,Medium,44.2
TONDIARPET_Z209,Tondiarpet,13.12024152325524,80.25678159968565,4981,1,8,1,7,1.0,15,0,4856.32,6,25.146113315445827,100,Clear,0.0,Medium,50.3
VELACHERY_Z210,Velachery,12.976422152595186,80.21527543900685,6913,1,12,7,15,6.0,4,0,9902.81,1,17.64085383554897,100,Clear,0.0,Medium,41.55
ROYAPETTAH_Z211,Royapettah,13.065554851050118,80.25645560300167,7472,2,4,2,18,1.0,15,0,7990.28,3,21.841135436872694,1600,Rain,1.0,Critical,89.79
MYLAPORE_Z212,Mylapore,13.031084343685293,80.27152504595577,8596,2,4,6,13,2.0,21,1,13512.78,2,23.310346620316714,500,Clear,0.0,Critical,82.11
GUINDY_Z213,Guindy,12.995594452189927,80.22136898283121,7253,8,14,3,16,3.0,23,0,8341.52,4,22.41074517590268,250,Clear,0.0,Critical,88.24
TONDIARPET_Z214,Tondiarpet,13.143821078650776,80.26004324315127,2238,0,0,5,8,0.5,16,0,2447.23,1,27.391869440469467,250,Clear,0.0,Low,0.72
TONDIARPET_Z215,Tondiarpet,13.140710324542912,80.26746183625258,3788,0,14,5,12,3.0,15,0,5348.35,0,23.0860915588728,100,Clear,0.0,Low,8.14
KODAMBAKKAM_Z216,Kodambakkam,13.037595456640014,80.21672035120474,6222,2,12,3,3,2.0,14,0,5863.81,1,14.695652247923281,250,Hot,0.5,Critical,81.34
EGMORE_Z217,Egmore,13.088294018125314,80.25647619755917,10232,6,3,4,18,0.5,1,0,10853.83,4,16.159672256579867,500,Clear,0.0,Critical,81.37
ADYAR_Z218,Adyar,13.001482967977072,80.25676954078958,6907,3,9,7,12,6.0,10,1,11378.42,4,7.591964518356912,100,Clear,0.0,Critical,90.96
TAMBARAM_Z219,Tambaram,12.925742927620334,80.09400811964362,3503,1,3,1,4,3.0,11,1,4787.24,1,9.87437999750723,1000,Clear,0.0,Medium,45.16
TONDIARPET_Z220,Tondiarpet,13.133216470300303,80.26797347554741,2857,1,9,5,11,1.0,12,0,4101.19,3,19.99428287426245,250,Clear,0.0,Medium,50.14
KODAMBAKKAM_Z221,Kodambakkam,13.040016815232613,80.20837886677523,7561,2,11,3,19,8.0,16,0,7475.25,2,28.47671198625729,1600,Clear,0.0,Critical,83.82
KODAMBAKKAM_Z222,Kodambakkam,13.060285638355749,80.21404862451992,7915,3,5,2,8,4.0,14,0,7166.44,2,7.209623674612968,1600,Rain,1.0,Critical,84.34
ROYAPETTAH_Z223,Royapettah,13.050959605258578,80.25306017399838,7940,1,2,7,6,3.0,13,0,11047.79,4,27.524022392261696,1600,Storm,2.0,Critical,84.98
ANNA_NAGAR_Z224,Anna Nagar,13.088068095954311,80.1927902365587,7735,5,3,4,12,8.0,9,1,17088.3,0,16.645643830578116,1600,Clear,0.0,Critical,97.83
KODAMBAKKAM_Z225,Kodambakkam,13.066467160220068,80.22154047206826,7046,1,2,6,7,0.5,23,0,10265.24,2,25.927990695766304,500,Clear,0.0,Medium,48.3
MYLAPORE_Z226,Mylapore,13.029993398209493,80.25752374430327,8067,1,4,7,12,3.0,10,1,11473.03,3,14.287148591485856,1000,Clear,0.0,Medium,59.91
TRIPLICANE_Z227,Triplicane,13.073544716314718,80.26601964281171,9136,2,3,6,15,0.5,10,1,17590.71,3,28.126179383575362,1000,Clear,0.0,Critical,93.94
ADYAR_Z228,Adyar,13.012645558270753,80.24921152853808,6874,1,6,4,2,1.0,11,1,9473.85,0,19.49315392743062,100,Storm,2.0,Critical,80.38
TONDIARPET_Z229,Tondiarpet,13.140164103455831,80.2609121029939,3066,0,11,6,7,2.0,23,0,2564.38,5,23.514118081487748,1000,Clear,0.0,Low,1.27
T_NAGAR_Z230,T Nagar,13.038733405766129,80.21748261512388,8639,6,3,7,17,3.0,10,1,10639.16,3,23.435652144266932,100,Hot,0.5,Critical,97.95
ADYAR_Z231,Adyar,13.011605221343947,80.27286469523342,6230,3,4,6,15,1.0,6,0,6665.59,2,27.297327581414063,1600,Clear,0.0,Critical,81.42
NUNGAMBAKKAM_Z232,Nungambakkam,13.045331724062002,80.23167463108152,7323,4,5,2,16,0.5,2,0,7393.07,2,5.2176536765635895,500,Clear,0.0,Critical,84.65
EGMORE_Z233,Egmore,13.05838715912897,80.25115852244068,11120,6,4,5,5,1.0,21,1,22729.23,4,7.464573175560308,500,Clear,0.0,Critical,82.74
VELACHERY_Z234,Velachery,12.97822796338217,80.22122035041559,7285,3,11,4,18,2.0,9,1,11396.77,1,15.465181872958249,100,Clear,0.0,Critical,90.94
T_NAGAR_Z235,T Nagar,13.06147091523917,80.24066806852287,10153,7,0,1,9,1.0,20,1,19630.39,5,26.49486687029114,250,Clear,0.0,Critical,88.32
SAIDAPET_Z236,Saidapet,13.021554029383065,80.23923192057504,7924,1,0,5,7,2.0,13,0,9505.74,2,14.304331381172428,500,Clear,0.0,Medium,43.71
VELACHERY_Z237,Velachery,12.966145722524601,80.20974839201294,6260,2,1,6,7,8.0,7,0,8204.51,2,28.472374001031877,500,Clear,0.0,Critical,91.46
NUNGAMBAKKAM_Z238,Nungambakkam,13.05040597207997,80.26204086591983,6150,3,14,6,8,2.0,3,0,6540.96,0,26.76672585313794,250,Clear,0.0,Critical,84.64
NUNGAMBAKKAM_Z239,Nungambakkam,13.047514804464079,80.24467349897363,6996,3,7,2,9,6.0,12,0,7983.04,5,24.3129071519851,1600,Clear,0.0,Critical,88.6
GUINDY_Z240,Guindy,13.010576427621867,80.24058230813002,7655,4,12,6,19,1.0,20,1,16505.22,1,21.165011098716548,500,Rain,1.0,Critical,90.2
KODAMBAKKAM_Z241,Kodambakkam,13.052551025785029,80.20730972039293,6715,2,0,1,10,4.0,0,0,5896.54,2,13.400176474752719,1000,Rain,1.0,Critical,92.17
MYLAPORE_Z242,Mylapore,13.025141990006675,80.24883984201419,9344,3,1,6,12,2.0,16,0,12377.05,1,26.41233506906434,250,Clear,0.0,Critical,88.62
SAIDAPET_Z243,Saidapet,13.004501946561112,80.21441204522682,6394,3,7,1,3,3.0,18,1,12634.67,3,12.391363540312131,1600,Storm,2.0,Critical,85.55
ADYAR_Z244,Adyar,12.997964641684225,80.27326558718217,5307,2,0,1,5,3.0,13,0,5521.25,2,12.829080045744426,1000,Clear,0.0,Critical,96.69
EGMORE_Z245,Egmore,13.0906193805411,80.24832932288021,11791,4,3,6,13,1.0,14,0,10996.0,2,29.20190953626834,100,Hot,0.5,Critical,80.1
VELACHERY_Z246,Velachery,12.957403856415127,80.23719065366721,5915,2,2,3,6,0.5,15,0,8496.44,3,22.92801421180484,250,Storm,2.0,Critical,86.28
GUINDY_Z247,Guindy,13.014342232509572,80.21146532725098,6601,8,2,2,18,4.0,20,1,8729.24,4,19.90204888095765,100,Clear,0.0,Critical,90.93
EGMORE_Z248,Egmore,13.089296521331445,80.25465830746231,9326,6,2,2,4,2.0,22,0,7954.73,4,11.348444298092403,1600,Clear,0.0,Critical,87.23
TAMBARAM_Z249,Tambaram,12.908586718338896,80.10340313768825,2584,0,1,1,9,0.5,10,1,4623.6,1,9.313096923659051,500,Rain,1.0,Low,9.85
TAMBARAM_Z250,Tambaram,12.921841916639675,80.11174282618154,2614,0,9,5,16,0.5,19,1,3830.82,0,18.089662130536322,1600,Rain,1.0,Low,23.11
ROYAPETTAH_Z251,Royapettah,13.046768349879308,80.27455791093554,6232,2,5,3,14,4.0,14,0,7021.5,0,18.932764382857712,1600,Clear,0.0,Critical,89.64
T_NAGAR_Z252,T Nagar,13.055436348416116,80.22294954785784,9262,7,4,3,14,2.0,20,1,16283.99,1,21.979978780029235,250,Rain,1.0,Critical,80.65
MYLAPORE_Z253,Mylapore,13.03292384767288,80.2582099242001,8709,3,1,2,5,2.0,13,0,11193.98,2,17.807508672177015,500,Clear,0.0,Critical,92.96
TONDIARPET_Z254,Tondiarpet,13.11825920383652,80.25804587947036,4169,1,11,5,18,6.0,17,0,4904.61,0,13.87244208716385,1600,Clear,0.0,Medium,45.56
TONDIARPET_Z255,Tondiarpet,13.117678249834555,80.27377978616305,2807,0,11,6,5,2.0,12,0,2860.71,1,12.942367438679055,500,Clear,0.0,Low,33.46
T_NAGAR_Z256,T Nagar,13.02380857726762,80.23268452675235,8102,4,4,1,17,2.0,9,1,17324.3,1,24.524096591110883,1000,Clear,0.0,Critical,93.16
VELACHERY_Z257,Velachery,12.955322364133684,80.23872699291846,7541,1,6,6,11,4.0,7,0,9795.7,3,27.10887876139384,500,Storm,2.0,Critical,93.93
VELACHERY_Z258,Velachery,12.967973832307802,80.21035587725889,5978,1,5,6,4,8.0,19,1,11313.25,2,24.504731712074875,100,Rain,1.0,Medium,53.76
SAIDAPET_Z259,Saidapet,13.005815503151565,80.24064119133892,6814,2,2,5,16,2.0,19,1,13358.47,2,9.273410060521208,100,Rain,1.0,High,73.81
TRIPLICANE_Z260,Triplicane,13.047921793419196,80.25980145078404,9048,2,2,4,17,1.0,2,0,9896.15,3,11.612895099720955,250,Hot,0.5,Critical,81.01
TRIPLICANE_Z261,Triplicane,13.035875673347713,80.26904200535725,9553,3,4,3,17,0.5,11,1,21231.45,1,22.442907688832324,1000,Clear,0.0,Critical,90.88
PORUR_Z262,Porur,13.02680956724148,80.16477755458537,4119,3,14,7,15,1.0,11,1,8477.6,1,10.544549454807964,100,Clear,0.0,Critical,98.61
ADYAR_Z263,Adyar,12.99051443685092,80.25620234557705,6884,3,11,5,17,1.0,6,0,7841.38,0,17.31338451785723,1600,Rain,1.0,Critical,93.88
TRIPLICANE_Z264,Triplicane,13.056410494721343,80.26665002112746,11092,1,2,7,7,1.0,1,0,15107.26,2,5.86681760565166,1600,Clear,0.0,Medium,44.93
EGMORE_Z265,Egmore,13.092241307944008,80.25469270430985,8691,6,3,1,8,0.5,5,0,11036.61,5,8.907924267721521,500,Clear,0.0,Critical,85.41
NUNGAMBAKKAM_Z266,Nungambakkam,13.040149185392268,80.26220327181952,5617,6,2,2,4,2.0,18,1,8385.53,6,21.1215305703745,1600,Clear,0.0,Critical,82.58
TONDIARPET_Z267,Tondiarpet,13.11298186051235,80.26117231337543,2305,1,14,1,2,2.0,0,0,2931.24,4,6.5251785751348725,500,Hot,0.5,Medium,56.94
NUNGAMBAKKAM_Z268,Nungambakkam,13.049873175094062,80.24955934998083,7928,8,1,1,17,0.5,21,1,15732.58,3,22.308857653860354,100,Rain,1.0,Critical,84.37
ANNA_NAGAR_Z269,Anna Nagar,13.067397732034452,80.19533894971977,5184,6,1,3,10,24.0,1,0,4248.27,2,20.56830705732083,100,Clear,0.0,Critical,92.63
TRIPLICANE_Z270,Triplicane,13.051355934272065,80.27007419189088,11479,2,2,2,15,1.0,14,0,15613.1,4,7.246921293404016,250,Clear,0.0,Critical,97.26
TAMBARAM_Z271,Tambaram,12.910927499480033,80.11406377277217,3708,1,5,6,17,24.0,23,0,5365.48,4,5.0278023549046855,500,Clear,0.0,High,66.52
EGMORE_Z272,Egmore,13.0583109861116,80.2585946613241,11789,8,3,1,14,4.0,6,0,12748.85,3,17.47427792284415,1600,Clear,0.0,Critical,94.58
SAIDAPET_Z273,Saidapet,13.032192835360403,80.20782874489164,5864,1,14,3,18,2.0,13,0,7013.47,0,18.507485169037494,1600,Hot,0.5,Medium,50.29
T_NAGAR_Z274,T Nagar,13.02520225541957,80.2360549120617,11861,4,4,5,9,0.5,19,1,25113.29,1,25.74307165804061,500,Clear,0.0,Critical,99.91
T_NAGAR_Z275,T Nagar,13.045108577973787,80.24659895284177,10105,7,0,1,3,3.0,5,0,14258.17,5,19.316071327889617,1000,Rain,1.0,Critical,90.0
T_NAGAR_Z276,T Nagar,13.051009967581184,80.23886690941463,8652,7,3,1,16,3.0,21,1,15702.01,2,18.089089488246394,500,Clear,0.0,Critical,90.83
KODAMBAKKAM_Z277,Kodambakkam,13.035941286281318,80.20758107656015,6574,3,11,7,15,0.5,9,1,12124.56,1,17.453248588701058,1000,Clear,0.0,Critical,97.96
VELACHERY_Z278,Velachery,12.987396976812116,80.22432520876399,6966,3,10,7,5,1.0,5,0,9635.67,3,12.8943287812374,100,Hot,0.5,Critical,86.06
NUNGAMBAKKAM_Z279,Nungambakkam,13.075561900662084,80.24762478124975,6503,3,6,6,12,1.0,8,0,5484.8,1,19.613577831486452,100,Clear,0.0,Critical,86.79
EGMORE_Z280,Egmore,13.073437266172782,80.2473769202653,8797,6,0,3,17,0.5,19,1,16227.64,1,27.081840035655595,500,Clear,0.0,Critical,92.33
ADYAR_Z281,Adyar,13.004997722234796,80.25407791891737,7264,2,6,6,18,8.0,8,0,7530.29,1,18.131460469539583,250,Clear,0.0,Critical,82.54
NUNGAMBAKKAM_Z282,Nungambakkam,13.052569698022491,80.22900643260422,5912,6,10,6,5,2.0,17,0,5955.91,5,19.146264007831167,100,Clear,0.0,Critical,82.87
VELACHERY_Z283,Velachery,12.961057820877414,80.21831085937367,7307,1,0,7,17,1.0,15,0,7685.91,2,16.920971943328112,1000,Hot,0.5,Medium,46.14
MYLAPORE_Z284,Mylapore,13.021707886582874,80.26903964674602,10430,2,1,7,14,1.0,11,1,23419.73,0,15.135570628478874,1600,Clear,0.0,Critical,80.21
SAIDAPET_Z285,Saidapet,13.03680261155405,80.2090656330376,6547,2,13,3,8,12.0,20,1,10880.12,0,10.667266301873092,500,Clear,0.0,Critical,92.88
TRIPLICANE_Z286,Triplicane,13.049538073800939,80.26018261633132,10306,3,2,2,13,4.0,0,0,14014.6,2,9.985289943963375,1000,Clear,0.0,Critical,91.09
T_NAGAR_Z287,T Nagar,13.054837292342,80.23935835170332,11096,3,4,7,17,6.0,6,0,14808.55,3,9.620959948675623,1600,Rain,1.0,Critical,90.47
GUINDY_Z288,Guindy,12.995770905012787,80.22726087906773,5924,5,14,3,11,1.0,14,0,4846.23,5,9.854071726152057,1000,Clear,0.0,Critical,91.07
TAMBARAM_Z289,Tambaram,12.925717976166611,80.1197832795614,4056,1,13,5,8,0.5,5,0,3727.14,4,19.73036535869639,100,Clear,0.0,Medium,42.54
ANNA_NAGAR_Z290,Anna Nagar,13.06993135117196,80.21084246754663,7984,6,8,7,12,3.0,4,0,6696.91,3,6.91895154721845,1000,Clear,0.0,Critical,86.62
ROYAPETTAH_Z291,Royapettah,13.063038862994208,80.25904714715941,5467,1,3,6,3,0.5,7,0,5058.74,2,17.260212979637828,1600,Clear,0.0,Medium,55.95
NUNGAMBAKKAM_Z292,Nungambakkam,13.064001832207351,80.24437715503943,5174,6,14,5,19,3.0,22,0,6356.74,5,14.983314504980564,500,Rain,1.0,Critical,80.33
VELACHERY_Z293,Velachery,12.962790939907489,80.23341872868862,6883,3,0,3,18,8.0,2,0,8245.74,1,18.71471037636721,1600,Rain,1.0,Critical,81.18
ROYAPETTAH_Z294,Royapettah,13.05771210442646,80.27325680178285,5684,2,7,4,9,0.5,8,0,6890.79,1,21.730475748121666,500,Rain,1.0,Critical,98.77
KODAMBAKKAM_Z295,Kodambakkam,13.046494175367235,80.21505207750842,6940,1,6,7,14,1.0,23,0,8949.39,1,13.870796388579066,250,Clear,0.0,Medium,46.61
GUINDY_Z296,Guindy,13.01648946911317,80.21709612241872,7580,4,7,5,14,2.0,19,1,16322.89,3,12.204613148988237,250,Clear,0.0,Critical,84.85
ANNA_NAGAR_Z297,Anna Nagar,13.068652352101788,80.20284758415961,7881,5,6,5,4,0.5,18,1,14323.7,5,5.564112792633681,1000,Clear,0.0,Critical,86.32
T_NAGAR_Z298,T Nagar,13.04687873738115,80.24643579529216,11096,8,2,1,2,1.0,0,0,13456.76,2,12.66038623377591,1600,Clear,0.0,Critical,81.35
SAIDAPET_Z299,Saidapet,13.034261631453507,80.21019306212897,7334,2,9,6,19,1.0,19,1,15983.65,2,26.586997372820328,1600,Rain,1.0,Critical,80.4
SAIDAPET_Z300,Saidapet,13.00715134822053,80.23854685176224,7294,1,3,7,19,6.0,12,0,10327.04,0,23.397948838799717,1600,Clear,0.0,Medium,40.98
KODAMBAKKAM_Z301,Kodambakkam,13.04174323411498,80.24119542869855,6140,3,2,5,11,6.0,23,0,8916.44,2,6.007223643363552,250,Rain,1.0,Critical,92.41
TRIPLICANE_Z302,Triplicane,13.06645020944047,80.26134899751382,11740,2,1,3,6,4.0,17,0,14117.85,1,9.561451016312251,100,Rain,1.0,Critical,84.14
KODAMBAKKAM_Z303,Kodambakkam,13.052678237666774,80.21778758946277,5593,3,5,4,6,1.0,18,1,10479.31,5,24.1298458438598,100,Rain,1.0,Critical,80.51
ADYAR_Z304,Adyar,13.018218805343638,80.27432992420381,6013,3,7,2,17,4.0,9,1,11524.92,4,27.79546571715229,250,Hot,0.5,Critical,86.63
T_NAGAR_Z305,T Nagar,13.041823172697233,80.23992900173404,11609,5,1,4,4,1.0,13,0,16972.65,1,22.066315126104975,500,Storm,2.0,Critical,86.26
TAMBARAM_Z306,Tambaram,12.93924025818206,80.08526747613745,4716,0,7,6,5,3.0,2,0,4063.81,1,22.936624765297804,500,Clear,0.0,Low,7.78
SAIDAPET_Z307,Saidapet,13.033822085570229,80.2301657853928,5689,3,3,5,10,1.0,16,0,5116.66,4,25.971346547601723,1600,Hot,0.5,Critical,86.08
ROYAPETTAH_Z308,Royapettah,13.037969873783766,80.26698034119838,5717,2,14,7,7,1.0,17,0,8485.82,2,28.551455487214888,100,Clear,0.0,Critical,91.65
TRIPLICANE_Z309,Triplicane,13.074118966093872,80.25553941096537,10828,1,1,6,16,1.0,1,0,9140.9,1,5.831699279233961,1600,Clear,0.0,Medium,47.94
SAIDAPET_Z310,Saidapet,13.019960250637938,80.22115066456293,5339,1,12,5,4,6.0,17,0,6740.8,2,11.416180179652395,250,Hot,0.5,Medium,54.93
VELACHERY_Z311,Velachery,12.967462869583288,80.2348261408911,7495,3,8,5,9,2.0,9,1,9941.23,1,27.87503844368818,250,Clear,0.0,Critical,81.35
VELACHERY_Z312,Velachery,12.983961167550916,80.23815231842752,7144,1,7,4,5,1.0,10,1,10318.54,2,23.734475418103898,1000,Hot,0.5,Medium,41.08
T_NAGAR_Z313,T Nagar,13.029395013163837,80.21565831385394,10060,4,4,1,6,3.0,9,1,17176.38,3,18.374166835236103,1000,Hot,0.5,Critical,99.74
ROYAPETTAH_Z314,Royapettah,13.06258277444823,80.25244419538454,5192,2,0,4,19,0.5,20,1,6233.66,4,5.456876743087656,1000,Storm,2.0,Critical,86.16
SAIDAPET_Z315,Saidapet,13.010646608572312,80.21244269444274,5082,2,14,1,4,1.0,21,1,7808.09,5,22.7224778193329,250,Clear,0.0,Critical,83.29
GUINDY_Z316,Guindy,13.018026457236948,80.20549991447865,6910,5,8,4,3,6.0,0,0,6200.35,2,28.886204785951687,500,Rain,1.0,Critical,88.8
