zone_id,district,latitude,longitude,population_density,hospital_count,industry_count,school_count,atm_count,outage_duration_hours,outage_hour,is_peak_hour,load_demand_kw,historical_outages,equipment_age_years,transformer_capacity_kva,weather_condition,weather_encoded,risk_level,impact_score
VELACHERY_Z158,Velachery,13.013165557132536,80.35059104250922,7566,1,13,4,17,2.0,20,1,11392.14,3,27.464015116870982,100,Rain,1.0,Medium,44.14
VELACHERY_Z159,Velachery,13.152138887806718,80.23372940782652,6249,1,14,4,13,0.5,7,0,7710.1,5,14.142018706534284,500,Rain,1.0,Medium,57.92
T_NAGAR_Z160,T Nagar,13.065828437337181,80.2310833400155,10503,6,3,3,12,4.0,14,0,10095.23,5,8.682576106974258,1600,Clear,0.0,Critical,80.89
NUNGAMBAKKAM_Z161,Nungambakkam,13.010099812610735,80.36969627386502,6145,7,13,5,7,1.0,21,1,13166.02,3,19.02186158406544,1600,Clear,0.0,Critical,93.49
VELACHERY_Z162,Velachery,13.164279758755924,80.35944031856405,6605,1,3,3,17,2.0,11,1,9244.44,1,19.839023384469648,250,Hot,0.5,Medium,55.85
SAIDAPET_Z163,Saidapet,12.984507693815859,80.24210586879401,7497,2,6,5,11,2.0,3,0,8615.75,2,9.067493595214147,250,Rain,1.0,High,60.24
TRIPLICANE_Z164,Triplicane,13.062267325100432,80.35460620493122,10218,1,1,4,9,4.0,7,0,9022.0,2,15.069109961556297,1000,Rain,1.0,Medium,45.78
T_NAGAR_Z165,T Nagar,13.158171122441052,80.36557444773585,10652,3,2,4,4,0.5,6,0,14839.2,3,19.101850720837945,500,Clear,0.0,Critical,98.04
VELACHERY_Z166,Velachery,13.011462870062964,80.25672057530596,6064,1,4,2,2,1.0,1,0,6236.44,2,22.978997423614224,500,Clear,0.0,Medium,56.79
EGMORE_Z167,Egmore,13.158599314145626,80.26270047911616,11716,7,3,7,11,6.0,17,0,12360.94,2,13.289117476679845,1000,Rain,1.0,Critical,85.9
VELACHERY_Z168,Velachery,13.10078621796454,80.18296619112866,6982,1,3,2,11,4.0,1,0,8257.54,2,15.630704635942347,1600,Clear,0.0,Medium,50.64
T_NAGAR_Z169,T Nagar,13.056888201631553,80.35108803934983,10727,8,4,5,4,6.0,21,1,22072.07,6,12.573272641010732,1600,Rain,1.0,Critical,83.63
SAIDAPET_Z170,Saidapet,13.055042050971917,80.3605417253741,7551,2,4,6,9,3.0,22,0,9362.51,2,24.515792935638927,100,Clear,0.0,Critical,89.64
KODAMBAKKAM_Z171,Kodambakkam,13.051620816889512,80.17687158086162,7916,2,0,1,5,12.0,23,0,7026.14,1,7.455874804727012,100,Clear,0.0,Critical,97.01
MYLAPORE_Z172,Mylapore,12.984983596690816,80.31143995592582,8581,2,3,4,4,0.5,16,0,7016.13,4,9.075883423289774,1000,Clear,0.0,High,76.78
ROYAPETTAH_Z173,Royapettah,13.028045476465994,80.34656820403531,6923,3,12,3,7,2.0,16,0,9000.51,2,17.056609031304802,1600,Hot,0.5,Critical,99.05
TRIPLICANE_Z174,Triplicane,13.020985536099909,80.25303109209135,10475,3,1,6,6,0.5,13,0,8525.15,4,21.850497976469818,1000,Clear,0.0,Critical,87.81
ADYAR_Z175,Adyar,13.00593819130509,80.326899178723,6947,2,4,6,2,1.0,15,0,9374.3,2,10.135035211950733,1000,Hot,0.5,High,74.67
T_NAGAR_Z176,T Nagar,13.12361088560549,80.25524572737879,10451,7,1,7,11,6.0,7,0,11313.42,1,9.484117050305262,250,Clear,0.0,Critical,94.76
GUINDY_Z177,Guindy,13.107429755658053,80.30040096402374,7434,4,1,1,4,1.0,23,0,6426.3,3,6.8895903463516746,1000,Clear,0.0,Critical,91.98
GUINDY_Z178,Guindy,13.170511419193438,80.17203642584478,6157,5,9,1,2,3.0,5,0,7564.37,3,28.66834322308489,250,Clear,0.0,Critical,84.26
MYLAPORE_Z179,Mylapore,13.082308078611375,80.31926499498127,10461,1,4,4,2,0.5,3,0,9940.75,3,23.143147759102582,250,Rain,1.0,Medium,53.3
EGMORE_Z180,Egmore,13.130444630145314,80.17344911080228,9364,3,3,7,16,4.0,8,0,8797.38,4,22.521690896535798,1600,Clear,0.0,Critical,97.55
EGMORE_Z181,Egmore,13.06218963137982,80.27342220930888,8068,5,1,3,19,3.0,0,0,8054.39,3,25.127257962391568,500,Clear,0.0,Critical,95.74
TONDIARPET_Z182,Tondiarpet,13.068220266740669,80.25920910296296,3799,0,13,2,18,6.0,5,0,3699.73,5,24.68433362512764,250,Rain,1.0,Low,28.22
T_NAGAR_Z183,T Nagar,12.984998494659624,80.25245545224583,10139,4,1,7,12,2.0,12,0,10105.81,2,17.27739323457913,1000,Clear,0.0,Critical,94.26
GUINDY_Z184,Guindy,13.053457831747288,80.33641111958121,5924,7,0,2,19,6.0,12,0,6960.03,3,28.11402638442012,500,Clear,0.0,Critical,87.14
PORUR_Z185,Porur,13.02147261358738,80.34246335423363,4591,3,4,4,15,1.0,9,1,8176.75,1,12.96522406909018,1600,Clear,0.0,Critical,90.06
TRIPLICANE_Z186,Triplicane,13.129180209811677,80.27368666998265,10518,3,0,7,10,1.0,4,0,8429.07,2,17.234411224266758,1600,Clear,0.0,Critical,94.37
VELACHERY_Z187,Velachery,13.03144589650487,80.22422015977234,5720,2,10,2,15,0.5,14,0,5821.25,0,10.559032618704258,100,Clear,0.0,High,63.34
ADYAR_Z188,Adyar,13.171722837751203,80.31002545424349,6687,3,12,1,16,4.0,0,0,8043.03,3,17.502818801915673,500,Clear,0.0,Critical,80.44
MYLAPORE_Z189,Mylapore,13.127388732470983,80.27783131986952,8294,2,0,7,14,1.0,16,0,8105.65,7,27.140494106044333,500,Rain,1.0,Critical,80.2
GUINDY_Z190,Guindy,12.996094722405056,80.34617009062657,7383,3,2,4,10,2.0,18,1,15850.29,3,15.243480911073476,100,Storm,2.0,Critical,84.07
TAMBARAM_Z191,Tambaram,13.05720665475191,80.18444273554479,4339,0,11,4,18,0.5,1,0,4139.74,2,28.56364849192263,250,Clear,0.0,Low,14.02
VELACHERY_Z192,Velachery,13.086914638101678,80.24074059821815,6907,3,9,7,12,6.0,10,1,11378.42,4,7.591964518356912,100,Clear,0.0,Critical,90.96
SAIDAPET_Z193,Saidapet,13.059942398563408,80.2884009870318,7532,3,11,5,8,3.0,5,0,8213.49,6,20.809783108209686,250,Clear,0.0,Critical,94.26
GUINDY_Z194,Guindy,13.089350279855822,80.29805234340887,7433,8,13,4,11,2.0,14,0,8189.39,2,16.096479710532527,250,Hot,0.5,Critical,90.99
TRIPLICANE_Z195,Triplicane,13.137432512979133,80.32026771488242,11037,1,3,5,15,1.0,3,0,16426.52,1,24.41976208518068,1000,Clear,0.0,Medium,55.73
KODAMBAKKAM_Z196,Kodambakkam,13.132300947274281,80.33324272397861,7622,2,5,5,4,4.0,23,0,9655.09,3,17.85502600023348,1600,Clear,0.0,Critical,81.89
ANNA_NAGAR_Z197,Anna Nagar,12.985848582599136,80.17412995638304,7074,6,11,3,11,0.5,2,0,6056.44,4,26.229475137542604,500,Clear,0.0,Critical,86.24
TONDIARPET_Z198,Tondiarpet,13.05852553167513,80.24499718873189,3951,0,14,3,4,8.0,4,0,4735.82,5,22.684925000823192,500,Clear,0.0,Low,34.74
TRIPLICANE_Z199,Triplicane,13.122127161178362,80.30042779135377,8900,3,4,4,19,3.0,16,0,10237.24,5,26.5910355324154,500,Clear,0.0,Critical,93.82
TONDIARPET_Z200,Tondiarpet,13.1432621869649,80.36288402938577,4886,1,0,7,9,3.0,21,1,9452.56,3,22.134883586150142,100,Rain,1.0,Medium,56.76
SAIDAPET_Z201,Saidapet,13.158894601127932,80.34728296330375,6117,1,12,2,6,4.0,1,0,5255.7,3,6.299733799442687,1600,Clear,0.0,Medium,52.14
TRIPLICANE_Z202,Triplicane,13.177768626695816,80.33409478145437,11116,3,2,5,10,24.0,19,1,17252.51,2,20.474789117464702,1600,Clear,0.0,Critical,81.34
ADYAR_Z203,Adyar,13.015904364728573,80.19358630372248,6938,2,10,2,19,2.0,1,0,8123.82,1,28.55958635005692,1000,Clear,0.0,Critical,99.71
MYLAPORE_Z204,Mylapore,13.155631784371629,80.20168506222869,9930,2,4,6,11,1.0,16,0,8965.25,1,29.384331928660522,250,Storm,2.0,Critical,86.85
VELACHERY_Z205,Velachery,13.12573729095605,80.22708380858096,5010,2,13,5,7,4.0,13,0,7459.71,1,9.356085041134488,100,Clear,0.0,High,67.91
GUINDY_Z206,Guindy,13.120107830116497,80.30231651694984,6112,4,2,4,9,3.0,9,1,11544.7,5,9.879162930466261,250,Clear,0.0,Critical,91.19
ANNA_NAGAR_Z207,Anna Nagar,13.064011356761622,80.3513381557669,7959,6,10,1,9,1.0,16,0,11126.54,8,11.9853971044018,1000,Clear,0.0,Critical,89.82
PORUR_Z208,Porur,13.02680085268713,80.21434150691044,4294,2,8,6,15,1.0,9,1,5942.38,1,18.9196227732047,1600,Rain,1.0,Critical,93.46
TONDIARPET_Z209,Tondiarpet,13.166847930068528,80.17871182381015,4435,0,12,7,11,4.0,19,1,5758.69,1,11.634252790049386,100,Clear,0.0,Low,19.45
VELACHERY_Z210,Velachery,13.050782311222854,80.27281615149192,6134,3,12,7,6,2.0,15,0,5038.0,5,22.703045872515634,250,Clear,0.0,Critical,84.09
ROYAPETTAH_Z211,Royapettah,13.13737620955645,80.3536931730156,7761,3,4,7,2,6.0,8,0,8034.23,1,5.62429155292624,250,Clear,0.0,Critical,89.31
MYLAPORE_Z212,Mylapore,13.000209732805557,80.2272602261341,9291,1,2,2,12,2.0,16,0,12306.84,1,26.41233506906434,250,Clear,0.0,Medium,48.62
GUINDY_Z213,Guindy,13.052077195272878,80.25782895809131,6473,5,6,4,18,3.0,23,0,8251.0,5,12.040401052640792,250,Clear,0.0,Critical,90.86
TONDIARPET_Z214,Tondiarpet,13.037289998946298,80.23898505392087,3773,1,7,3,2,0.5,15,0,3652.24,3,28.21576405288485,1000,Clear,0.0,Medium,54.2
TONDIARPET_Z215,Tondiarpet,13.153926499802749,80.24205374232466,3602,1,7,6,11,6.0,19,1,5265.88,5,5.171949055491233,1000,Storm,2.0,High,74.34
KODAMBAKKAM_Z216,Kodambakkam,13.010117891615753,80.31747662616051,6711,3,0,6,3,1.0,20,1,12860.03,2,23.373146184872354,100,Clear,0.0,Critical,99.0
EGMORE_Z217,Egmore,13.075496339633379,80.19444181910183,10937,7,0,3,17,1.0,22,0,9549.29,7,5.270277090879908,500,Storm,2.0,Critical,91.54
ADYAR_Z218,Adyar,13.06740958319838,80.32941413090776,5584,3,1,1,9,0.5,10,1,9991.55,1,9.313096923659051,500,Rain,1.0,Critical,84.92
TAMBARAM_Z219,Tambaram,13.052863821867003,80.24321195931182,3719,0,1,7,13,2.0,21,1,7667.58,2,19.440793858610565,250,Storm,2.0,Medium,49.55
TONDIARPET_Z220,Tondiarpet,13.169210975683864,80.19442875314832,4649,0,0,6,18,1.0,12,0,5213.33,2,25.210143472342274,1600,Clear,0.0,Low,12.13
KODAMBAKKAM_Z221,Kodambakkam,13.112347179476421,80.2169960191826,6953,2,14,5,7,1.0,17,0,5776.75,3,15.441674895424867,500,Rain,1.0,Critical,93.87
KODAMBAKKAM_Z222,Kodambakkam,13.013956741909956,80.21471773537428,7091,1,12,1,8,1.0,0,0,5817.52,3,11.95248787665891,1000,Clear,0.0,Medium,58.14
ROYAPETTAH_Z223,Royapettah,13.138892772728887,80.25034555879161,5770,2,7,7,12,1.0,6,0,5887.58,4,20.74551636086769,500,Clear,0.0,Critical,80.86
ANNA_NAGAR_Z224,Anna Nagar,13.037099721068872,80.17197580868132,7710,7,13,6,15,0.5,22,0,7923.16,3,11.859615130064686,250,Clear,0.0,Critical,80.79
KODAMBAKKAM_Z225,Kodambakkam,13.068896780384165,80.2315985065498,6475,1,8,3,6,6.0,23,0,6046.31,4,29.75830759484121,500,Hot,0.5,Medium,49.19
MYLAPORE_Z226,Mylapore,13.029462566618614,80.1754415507289,8124,3,4,7,3,1.0,15,0,9925.21,4,25.12409325998136,100,Rain,1.0,Critical,83.26
TRIPLICANE_Z227,Triplicane,13.043986564540676,80.17875160060186,10550,1,1,4,11,6.0,10,1,12785.2,1,26.44887727287643,500,Clear,0.0,High,75.75
ADYAR_Z228,Adyar,13.027563711770705,80.21591581420212,6781,2,9,3,16,1.0,6,0,9375.78,0,17.829577093919468,1000,Clear,0.0,Critical,96.11
TONDIARPET_Z229,Tondiarpet,13.093252473606718,80.21395010563731,2719,1,11,6,16,6.0,22,0,3097.14,2,17.31338451785723,1600,Rain,1.0,Medium,53.88
T_NAGAR_Z230,T Nagar,13.177906539720041,80.23966352154923,11382,6,4,4,7,1.0,1,0,15502.24,2,5.86681760565166,1600,Clear,0.0,Critical,84.93
ADYAR_Z231,Adyar,13.05479490102831,80.30495416504583,5840,3,2,3,7,1.0,14,0,5311.02,1,18.63955304480166,250,Clear,0.0,Critical,94.76
NUNGAMBAKKAM_Z232,Nungambakkam,13.082842185167335,80.299672244563,6833,3,9,7,8,0.5,9,1,12639.07,5,20.48474923416255,1000,Clear,0.0,Critical,93.31
EGMORE_Z233,Egmore,13.140992708177905,80.2911939661407,11159,3,2,7,5,3.0,14,0,14020.89,1,27.24783440907156,1000,Clear,0.0,Critical,95.62
VELACHERY_Z234,Velachery,13.121170861230883,80.21736656452987,5817,3,10,5,4,1.0,9,1,11674.78,3,5.0336567739140925,1000,Clear,0.0,Critical,84.53
T_NAGAR_Z235,T Nagar,12.988270448164215,80.29697506520965,8553,7,4,6,19,0.5,8,0,7330.94,3,8.159660560141678,250,Clear,0.0,Critical,85.17
SAIDAPET_Z236,Saidapet,13.012837497400168,80.34101886386085,7037,3,1,7,15,1.0,14,0,9571.34,4,7.246921293404016,250,Clear,0.0,Critical,97.26
VELACHERY_Z237,Velachery,13.071173306620485,80.17919398185131,7686,1,3,1,2,4.0,19,1,11852.69,2,11.798863984954966,500,Hot,0.5,Medium,42.56
NUNGAMBAKKAM_Z238,Nungambakkam,13.033596266323652,80.1732794939579,7364,8,14,4,18,4.0,14,0,9562.12,4,12.46957177635629,500,Clear,0.0,Critical,87.13
NUNGAMBAKKAM_Z239,Nungambakkam,13.000229967238932,80.18386235213812,7298,6,2,5,10,2.0,21,1,16242.68,4,8.450387175501293,500,Storm,2.0,Critical,88.09
GUINDY_Z240,Guindy,13.034048699261952,80.33151913392672,7105,7,14,1,18,2.0,19,1,9417.96,2,20.809906411637712,500,Rain,1.0,Critical,91.45
KODAMBAKKAM_Z241,Kodambakkam,13.090974884181488,80.18790643140659,7732,3,12,5,16,3.0,21,1,13163.08,1,18.77627383237331,250,Clear,0.0,Critical,91.71
MYLAPORE_Z242,Mylapore,13.099326043819918,80.31674434355145,8779,3,2,2,11,4.0,5,0,12541.28,2,19.964877685116768,100,Rain,1.0,Critical,96.2
SAIDAPET_Z243,Saidapet,13.065155945566334,80.35764598309767,6944,2,5,6,13,1.0,20,1,13846.8,5,29.16368791380206,1000,Clear,0.0,Critical,89.08
ADYAR_Z244,Adyar,13.005729235679041,80.34735472028525,5746,3,8,2,2,2.0,13,0,6023.59,0,17.48257365035813,500,Clear,0.0,Critical,88.01
EGMORE_Z245,Egmore,13.050316881873254,80.19606480451009,9582,7,3,2,7,2.0,9,1,17351.31,2,9.51295570981059,100,Rain,1.0,Critical,88.03
VELACHERY_Z246,Velachery,13.158453849958583,80.28237046301282,5912,3,5,2,5,2.0,17,0,5343.57,4,6.982007115779794,500,Clear,0.0,Critical,83.44
GUINDY_Z247,Guindy,13.157726723724231,80.36488804992094,5420,3,6,6,17,2.0,3,0,7905.7,3,13.994852338632487,250,Clear,0.0,Critical,82.49
EGMORE_Z248,Egmore,13.179204254451209,80.18792642781274,9735,8,2,5,19,2.0,4,0,14265.41,0,27.376632221281145,250,Storm,2.0,Critical,80.44
TAMBARAM_Z249,Tambaram,12.992372542209758,80.33479751689606,3725,0,14,2,8,1.0,21,1,5316.13,0,9.732091147900235,250,Clear,0.0,Low,17.7
TAMBARAM_Z250,Tambaram,12.986904221345243,80.33462191061317,2880,1,12,6,3,4.0,5,0,2332.89,2,11.184993676458644,1000,Clear,0.0,Medium,49.57
ROYAPETTAH_Z251,Royapettah,13.153661155759853,80.36118306119933,5479,3,9,3,8,1.0,6,0,6676.74,1,9.611476276497084,1000,Clear,0.0,Critical,87.7
T_NAGAR_Z252,T Nagar,12.991817031589735,80.35989417796912,10169,6,3,3,4,0.5,22,0,11988.12,3,7.838516058157167,250,Clear,0.0,Critical,92.91
MYLAPORE_Z253,Mylapore,13.093646360656471,80.18605161237775,8305,1,0,4,15,2.0,8,0,7472.75,1,22.268157877831577,1600,Hot,0.5,Medium,47.64
TONDIARPET_Z254,Tondiarpet,13.005650719882768,80.2687817038371,4226,1,10,7,10,2.0,19,1,7511.11,1,29.713499676142668,500,Hot,0.5,Medium,59.26
TONDIARPET_Z255,Tondiarpet,13.175023161409234,80.31674866687158,2849,0,1,2,11,2.0,17,0,2927.19,2,20.69363537243341,500,Storm,2.0,Medium,53.75
T_NAGAR_Z256,T Nagar,13.106422057818788,80.28441045112093,10986,8,2,2,13,3.0,0,0,12323.56,3,22.301263825993622,250,Rain,1.0,Critical,93.52
VELACHERY_Z257,Velachery,13.052670876836173,80.21946038754204,5418,1,13,4,9,0.5,8,0,6568.32,1,21.730475748121666,500,Rain,1.0,Medium,58.77
VELACHERY_Z258,Velachery,13.129705037237965,80.29272158440725,6882,1,11,2,16,0.5,9,1,12358.42,1,22.483486656316078,500,Rain,1.0,Medium,55.92
SAIDAPET_Z259,Saidapet,13.003635194107108,80.19641929719212,7148,2,4,4,18,3.0,1,0,6175.27,1,17.40598054752035,100,Clear,0.0,Critical,86.37
TRIPLICANE_Z260,Triplicane,13.144378976460805,80.293029283878,9554,2,0,4,14,1.0,0,0,9757.06,1,26.541622117477523,500,Clear,0.0,Critical,92.54
TRIPLICANE_Z261,Triplicane,13.08631549960807,80.21349893573966,11113,3,0,2,17,1.0,22,0,9573.31,2,19.741337378788693,100,Clear,0.0,Critical,83.44
PORUR_Z262,Porur,13.115305440744631,80.30651332089913,3352,3,14,4,9,3.0,8,0,3757.47,1,13.319521724019888,100,Storm,2.0,Critical,91.29
ADYAR_Z263,Adyar,13.030513276815007,80.32230808420225,6118,1,7,3,17,1.0,8,0,7035.95,1,27.580590683617682,250,Storm,2.0,Critical,93.5
TRIPLICANE_Z264,Triplicane,13.05609228140144,80.20014541488212,11895,3,4,7,15,1.0,4,0,14778.51,4,21.79272148110152,1600,Clear,0.0,Critical,94.52
EGMORE_Z265,Egmore,13.079934730820977,80.19250272312819,8324,5,2,4,16,6.0,23,0,8635.89,4,21.442903681898837,1000,Clear,0.0,Critical,81.25
NUNGAMBAKKAM_Z266,Nungambakkam,13.143179206110727,80.3429836092191,7642,4,0,7,14,6.0,9,1,10132.91,5,17.514482935770783,500,Clear,0.0,Critical,86.24
TONDIARPET_Z267,Tondiarpet,13.154635917016067,80.36259443659108,4068,1,7,7,9,6.0,15,0,5072.17,2,22.62602265883982,1000,Rain,1.0,Medium,46.14
NUNGAMBAKKAM_Z268,Nungambakkam,13.010549368918824,80.2931017059919,6146,5,9,5,2,1.0,3,0,5527.69,7,16.71974701266977,1600,Hot,0.5,Critical,86.08
ANNA_NAGAR_Z269,Anna Nagar,13.05413846679861,80.2395183235699,6605,5,14,2,5,1.0,14,0,9795.51,4,8.4813517696176,1000,Clear,0.0,Critical,87.38
TRIPLICANE_Z270,Triplicane,13.112449422779004,80.25449395475592,9500,3,4,1,7,0.5,21,1,13352.23,3,16.699511561951084,1600,Rain,1.0,Critical,96.41
TAMBARAM_Z271,Tambaram,13.085295869964183,80.22697859643444,2129,1,4,7,3,3.0,16,0,1860.29,4,10.106052659210722,1600,Storm,2.0,High,71.08
EGMORE_Z272,Egmore,13.181566060537143,80.21724566978311,10298,8,0,2,8,6.0,0,0,9035.7,3,23.60071450869192,100,Rain,1.0,Critical,80.71
SAIDAPET_Z273,Saidapet,13.095185874823585,80.22658906146378,6079,1,12,2,14,3.0,10,1,12452.66,4,24.45115766207998,250,Clear,0.0,Medium,46.41
T_NAGAR_Z274,T Nagar,13.01968405949343,80.25633103460603,11888,6,1,3,15,6.0,14,0,10650.63,3,25.688092348845426,100,Hot,0.5,Critical,90.75
T_NAGAR_Z275,T Nagar,13.015557368654482,80.32733228618474,8573,8,4,6,12,6.0,18,1,12970.69,1,28.835071984552375,250,Clear,0.0,Critical,86.41
T_NAGAR_Z276,T Nagar,13.079270254882022,80.21315712833372,11986,3,3,2,4,4.0,0,0,10755.06,2,28.886204785951687,500,Rain,1.0,Critical,88.8
KODAMBAKKAM_Z277,Kodambakkam,13.130593846647747,80.29980687128212,6727,3,0,1,8,1.0,6,0,7751.8,5,22.52338412544998,250,Clear,0.0,Critical,95.93
VELACHERY_Z278,Velachery,13.083437721865648,80.33653012805684,6221,3,1,6,14,1.0,22,0,5481.17,3,6.077502723708101,1600,Storm,2.0,Critical,94.12
NUNGAMBAKKAM_Z279,Nungambakkam,13.059124698891996,80.1971537430197,6357,7,9,3,16,3.0,1,0,7739.82,7,21.78515181609342,250,Clear,0.0,Critical,96.29
EGMORE_Z280,Egmore,12.98776972085279,80.3087093776819,9705,5,3,1,16,4.0,16,0,10093.69,2,14.455612881083619,250,Storm,2.0,Critical,93.68
ADYAR_Z281,Adyar,13.04423581789559,80.35591191196366,5100,3,4,6,10,0.5,7,0,5807.38,1,10.789975619097472,100,Clear,0.0,Critical,82.46
NUNGAMBAKKAM_Z282,Nungambakkam,13.173112489327801,80.31828555379977,5167,4,10,5,19,6.0,23,0,6881.81,3,19.98432482179966,100,Clear,0.0,Critical,86.78
VELACHERY_Z283,Velachery,13.093411706532473,80.23054640086022,7312,1,14,3,16,1.0,22,0,6823.82,3,29.038768303439156,250,Storm,2.0,Critical,98.34
MYLAPORE_Z284,Mylapore,13.075540789790427,80.29454086345844,8642,3,0,7,4,12.0,3,0,9257.54,5,6.281586479399954,250,Clear,0.0,Critical,91.67
SAIDAPET_Z285,Saidapet,13.162291043237005,80.27570986804908,6357,3,9,2,15,1.0,12,0,6986.17,1,18.28392079381738,250,Hot,0.5,Critical,89.5
TRIPLICANE_Z286,Triplicane,13.013328900016791,80.31632328746724,10657,2,4,4,17,0.5,1,0,14785.2,0,13.949029863319117,1600,Rain,1.0,Critical,91.01
T_NAGAR_Z287,T Nagar,13.050700877211979,80.34462993696243,11393,6,2,2,13,3.0,5,0,12890.1,2,26.05267156208779,1600,Clear,0.0,Critical,97.09
GUINDY_Z288,Guindy,13.154286982799468,80.30408548949174,5442,7,10,7,4,1.0,22,0,5580.48,2,12.16184344361459,250,Clear,0.0,Critical,91.19
TAMBARAM_Z289,Tambaram,12.994162062002099,80.20561797024945,3037,1,11,6,13,0.5,1,0,4154.92,0,23.15212128709626,100,Rain,1.0,Medium,49.65
ANNA_NAGAR_Z290,Anna Nagar,13.086562538528462,80.2102111811357,7897,7,2,2,13,4.0,1,0,9239.96,2,5.61912193940378,1000,Clear,0.0,Critical,86.69
ROYAPETTAH_Z291,Royapettah,13.077653801208731,80.23796467885407,7524,2,11,5,15,6.0,17,0,9901.53,2,28.32169225316583,100,Clear,0.0,Critical,80.73
NUNGAMBAKKAM_Z292,Nungambakkam,13.021691654299728,80.27168229025003,6680,5,1,6,11,3.0,20,1,13890.03,3,15.728737298958047,1000,Clear,0.0,Critical,84.8
VELACHERY_Z293,Velachery,13.113457350224893,80.24073973620465,5024,3,6,2,9,4.0,6,0,7046.46,2,15.54281543814791,250,Rain,1.0,Critical,86.92
ROYAPETTAH_Z294,Royapettah,13.039083671119451,80.23430792233891,5308,2,6,4,18,8.0,3,0,6037.38,2,26.20453745699868,250,Clear,0.0,Critical,95.16
KODAMBAKKAM_Z295,Kodambakkam,12.984810224490039,80.24951803055491,6927,2,8,5,14,1.0,2,0,9714.89,3,5.400703911378078,1000,Clear,0.0,High,73.9
GUINDY_Z296,Guindy,13.042301371438752,80.29579561208493,5935,8,11,1,16,6.0,4,0,7530.49,2,12.905378064083251,250,Clear,0.0,Critical,88.05
ANNA_NAGAR_Z297,Anna Nagar,13.046280934754657,80.17245544238959,5899,5,11,2,6,24.0,20,1,12273.1,3,8.258828251081638,1600,Hot,0.5,Critical,96.17
T_NAGAR_Z298,T Nagar,13.037813355261836,80.23713450441235,10400,6,0,4,6,6.0,21,1,16448.37,3,16.131850619117614,1600,Rain,1.0,Critical,98.76
SAIDAPET_Z299,Saidapet,13.063729710735682,80.2185029069332,5767,3,9,3,16,3.0,4,0,4803.3,1,10.087199863882812,1000,Hot,0.5,Critical,86.78
SAIDAPET_Z300,Saidapet,13.077561732973686,80.20430401043853,6332,2,10,3,3,4.0,3,0,5324.71,1,11.063606914574269,1000,Clear,0.0,Critical,86.0
KODAMBAKKAM_Z301,Kodambakkam,13.114968535788945,80.17838017546528,7906,3,13,2,8,0.5,5,0,6365.49,1,12.057845855268006,1000,Clear,0.0,Critical,93.83
TRIPLICANE_Z302,Triplicane,13.078811988167255,80.1844507812845,9074,3,1,7,18,3.0,15,0,7787.82,4,16.88659015422801,500,Rain,1.0,Critical,97.26
KODAMBAKKAM_Z303,Kodambakkam,12.984608670613445,80.1857602867197,5206,3,11,5,16,2.0,4,0,7711.56,2,8.226781173272038,1000,Rain,1.0,Critical,84.03
ADYAR_Z304,Adyar,13.01956027939002,80.17857237596395,5054,2,9,1,14,0.5,9,1,9888.05,1,22.640382619607326,1600,Clear,0.0,Critical,85.64
T_NAGAR_Z305,T Nagar,13.032874694343223,80.27263129016076,10744,8,3,5,9,2.0,18,1,21827.43,1,24.0472473594371,100,Clear,0.0,Critical,99.73
TAMBARAM_Z306,Tambaram,13.039210053503728,80.22650165806957,4266,0,11,7,17,8.0,22,0,3839.27,0,18.68261860286711,100,Hot,0.5,Low,23.19
SAIDAPET_Z307,Saidapet,13.061281867120979,80.22244218948313,6410,2,4,3,10,2.0,12,0,7246.88,1,12.911428271860405,1600,Storm,2.0,Critical,94.26
ROYAPETTAH_Z308,Royapettah,13.173868629435034,80.21804306116898,7556,2,2,3,8,2.0,9,1,10758.23,2,11.440799969088228,1000,Rain,1.0,Critical,97.34
TRIPLICANE_Z309,Triplicane,13.137130405523168,80.20479250231634,11459,2,0,5,13,4.0,8,0,14070.95,1,12.385550907844124,250,Hot,0.5,Critical,87.42
SAIDAPET_Z310,Saidapet,13.08491876429448,80.25980356289864,7299,1,14,4,4,2.0,18,1,8828.44,2,23.76496141860316,250,Clear,0.0,Medium,52.97
VELACHERY_Z311,Velachery,13.1743276239609,80.22022632861429,7577,3,6,1,19,6.0,21,1,11033.59,3,11.562125197514776,100,Storm,2.0,Critical,99.33
VELACHERY_Z312,Velachery,12.992282773582668,80.36040406550279,5959,1,11,4,3,2.0,21,1,8020.32,1,10.75798061707194,1000,Storm,2.0,High,74.95
T_NAGAR_Z313,T Nagar,13.151024401508556,80.17677076110661,10427,6,1,2,11,2.0,11,1,20609.59,5,21.92180689568941,250,Clear,0.0,Critical,84.22
ROYAPETTAH_Z314,Royapettah,13.025408570898069,80.252928867296,6986,3,5,6,11,0.5,11,1,10508.44,1,11.349618834406337,250,Clear,0.0,Critical,84.78
SAIDAPET_Z315,Saidapet,12.98521928025436,80.29959701230412,7770,1,7,6,5,6.0,2,0,6713.6,2,12.92260344301562,1000,Clear,0.0,Medium,54.93
GUINDY_Z316,Guindy,13.180173694462441,80.21573220484319,6872,3,1,1,14,2.0,19,1,13492.27,3,26.55528558304845,1000,Clear,0.0,Critical,93.86
NUNGAMBAKKAM_Z317,Nungambakkam,13.109044483665318,80.27444956942294,6143,4,0,1,9,2.0,12,0,8737.19,0,11.517719353321304,250,Clear,0.0,Critical,91.39
